[2019-08-11 12:49:10] CProxy CheckBad PacketWarning fd:205 packet_per_sec:4.5 debug:{[3001]=1,[14003]=44}
[2019-08-11 12:49:20] CProxy CheckBad PacketWarning fd:205 packet_per_sec:4.3 debug:{[3001]=1,[14003]=42}
[2019-08-11 12:49:30] CProxy CheckBad PacketWarning fd:205 packet_per_sec:5.4 debug:{[3001]=1,[14003]=53}
[2019-08-11 12:49:50] CProxy CheckBad PacketWarning fd:205 packet_per_sec:4.2 debug:{[3001]=1,[14003]=41}
[2019-08-11 12:50:00] CProxy CheckBad PacketWarning fd:205 packet_per_sec:4.8 debug:{[3004]=1,[3001]=1,[14003]=46}
[2019-08-11 12:50:10] CProxy CheckBad PacketWarning fd:205 packet_per_sec:4.5 debug:{[3001]=1,[14003]=44}
[2019-08-11 13:47:20] CProxy CheckBad PacketWarning fd:208 packet_per_sec:4.6 debug:{[13014]=45,[3001]=1}
[2019-08-11 13:48:50] CProxy CheckBad PacketWarning fd:208 packet_per_sec:5.1 debug:{[3001]=1,[14003]=50}
[2019-08-11 13:50:00] CProxy CheckBad PacketWarning fd:208 packet_per_sec:4.3 debug:{[3004]=1,[3001]=1,[14003]=41}
[2019-08-11 16:13:20] CProxy CheckBad PacketWarning fd:225 packet_per_sec:6.4 debug:{[3001]=1,[14003]=63}
[2019-08-11 16:14:00] CProxy CheckBad PacketWarning fd:225 packet_per_sec:6.1 debug:{[3001]=1,[14003]=60}
[2019-08-11 16:14:40] CProxy CheckBad PacketWarning fd:225 packet_per_sec:4.3 debug:{[3001]=1,[14003]=42}
[2019-08-11 16:14:50] CProxy CheckBad PacketWarning fd:225 packet_per_sec:4.0 debug:{[3001]=1,[14003]=39}
[2019-08-11 16:15:00] CProxy CheckBad PacketWarning fd:225 packet_per_sec:4.1 debug:{[3001]=1,[14003]=40}
[2019-08-11 16:15:10] CProxy CheckBad PacketWarning fd:225 packet_per_sec:4.6 debug:{[3001]=1,[14003]=45}
[2019-08-11 16:15:20] CProxy CheckBad PacketWarning fd:225 packet_per_sec:4.9 debug:{[3001]=1,[14003]=48}
[2019-08-11 16:16:00] CProxy CheckBad PacketWarning fd:224 packet_per_sec:5.7 debug:{[3002]=56,[3001]=1}
[2019-08-11 16:23:10] CProxy CheckBad PacketWarning fd:224 packet_per_sec:5.3 debug:{[3001]=1,[28002]=26,[3007]=26}
[2019-08-11 16:33:50] CProxy CheckBad PacketWarning fd:224 packet_per_sec:4.0 debug:{[3002]=39,[3001]=1}
[2019-08-11 17:47:50] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.6 debug:{[3002]=45,[3001]=1}
[2019-08-11 17:55:40] CProxy CheckBad PacketWarning fd:228 packet_per_sec:5.6 debug:{[5028]=55,[3001]=1}
[2019-08-11 17:55:50] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.1 debug:{[5028]=40,[3001]=1}
[2019-08-11 17:56:00] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.1 debug:{[5028]=40,[3001]=1}
[2019-08-11 17:56:20] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.6 debug:{[5028]=45,[3001]=1}
[2019-08-11 17:56:40] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.4 debug:{[5028]=43,[3001]=1}
[2019-08-11 17:56:50] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.6 debug:{[5028]=45,[3001]=1}
[2019-08-11 17:57:10] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.4 debug:{[5028]=43,[3001]=1}
[2019-08-11 17:57:20] CProxy CheckBad PacketWarning fd:228 packet_per_sec:5.0 debug:{[5028]=49,[3001]=1}
[2019-08-11 17:58:00] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.7 debug:{[5028]=46,[3001]=1}
[2019-08-11 17:58:10] CProxy CheckBad PacketWarning fd:228 packet_per_sec:5.2 debug:{[5028]=51,[3001]=1}
[2019-08-11 17:58:30] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.0 debug:{[5028]=39,[3001]=1}
[2019-08-11 17:58:40] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.4 debug:{[5028]=43,[3001]=1}
[2019-08-11 17:58:50] CProxy CheckBad PacketWarning fd:228 packet_per_sec:5.4 debug:{[5028]=53,[3001]=1}
[2019-08-11 17:59:00] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.3 debug:{[5028]=42,[3001]=1}
[2019-08-11 17:59:10] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.0 debug:{[5028]=39,[3001]=1}
[2019-08-11 17:59:30] CProxy CheckBad PacketWarning fd:228 packet_per_sec:5.0 debug:{[5028]=49,[3001]=1}
[2019-08-11 17:59:40] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.0 debug:{[5028]=39,[3001]=1}
[2019-08-11 18:10:30] CProxy CheckBad PacketWarning fd:228 packet_per_sec:4.3 debug:{[41004]=3,[3001]=1,[41002]=39}
[2019-08-11 19:12:40] CProxy CheckBad PacketWarning fd:232 packet_per_sec:5.3 debug:{[3001]=1,[14003]=52}
[2019-08-11 19:12:50] CProxy CheckBad PacketWarning fd:232 packet_per_sec:4.3 debug:{[3001]=1,[14003]=42}
[2019-08-11 19:13:00] CProxy CheckBad PacketWarning fd:232 packet_per_sec:4.8 debug:{[3001]=1,[14003]=47}
[2019-08-11 19:13:30] CProxy CheckBad PacketWarning fd:232 packet_per_sec:4.7 debug:{[3004]=1,[3001]=1,[14003]=45}
